Codigo_Dane_Institucion_Inicial,2019,2020,2021,2022,2023,2024,Codigo_Dane_Institucion_Final,Id,Año_Vigencia,Id_Codigo_Dane_Institucion,Id_Codigo_Dane_Sede,Id_consecutivosede,Nombre_Establecimiento,Nombre_Sede_SIMAT,Comuna,Nucleo,Estrato,Id_genero,Poblacion_Victima,Id_Discapacidad,Id_Capacidades,Id_Etnias,Id_Jornada,Id_Caracter,Id_especialidad,Id_grado,Grupo,Id_nivel,Id_metodologia,Repitente,Nuevo,Id_fuenterecursos,Id_zona,Id_apoyoacademico,Id_srpa,Id_paisorigen,Id_trastornosespecificios
2.66001E+11,6,7,8,9,10,11,2.66001E+11,65769645,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E JOSE ANTONIO GALAN,I.E JOSE ANTONIO GALAN,29,1,1,1,9,99,9,0,6,0,0,6,602,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65769663,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E KENNEDY,I.E KENNEDY,21,7,2,2,9,99,9,0,3,0,0,6,6E,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,6,7,8,9,10,2.66001E+11,65769809,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS EDUARDO  VASCO,I.E CARLOS EDUARDO  VASCO,19,2,1,2,9,99,9,0,2,0,0,6,601,6,1,N,N,1,2,0,0,0,0
1.66001E+11,6,999,999,999,9,9,1.66001E+11,65769838,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E KENNEDY,I.E KENNEDY,21,7,2,2,9,99,9,0,3,0,0,6,6E,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,7,8,9,10,11,1.66001E+11,65769906,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS EDUARDO  VASCO,I.E CARLOS EDUARDO  VASCO,19,2,1,1,9,99,9,0,2,0,0,6,602,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65769958,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFONSO JARAMILLO GUTIERREZ,I.E ALFONSO JARAMILLO GUTIERREZ,20,8,2,1,9,99,9,0,3,0,0,6,602,6,1,N,S,1,1,0,0,0,0
2.66001E+11,6,6,6,7,8,9,2.66001E+11,65770042,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E SAN JOAQUIN,I.E SAN JOAQUIN,27,2,1,2,9,99,9,0,3,0,0,6,601,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65770258,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,2,2,9,99,9,0,2,0,0,6,601,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65770390,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,3,2,9,99,9,0,2,0,0,6,605,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65770408,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,4,2,9,99,9,0,2,0,0,6,601,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,999,999,999,999,999,999,65770414,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,3,2,9,99,9,0,2,0,0,6,601,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65770443,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,3,2,9,99,9,0,2,0,0,6,601,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,7,999,999,999,999,65770557,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HANS DREWS ARANGO,I.E HANS DREWS ARANGO,27,2,2,2,9,99,9,0,6,0,0,6,602,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,10,1.66001E+11,65770892,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LUIS CARLOS GONZALEZ,I.E LUIS CARLOS GONZALEZ,20,8,2,1,9,99,9,0,2,0,0,6,6B,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,7,999,999,8,1.66001E+11,65771105,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,2,9,99,9,27,2,0,0,6,601,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65771173,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFONSO JARAMILLO GUTIERREZ,I.E ALFONSO JARAMILLO GUTIERREZ sede LA VILLA,20,8,1,1,9,99,9,0,2,0,0,6,602,6,1,N,S,1,2,0,0,0,0
1.66001E+11,6,7,8,999,999,999,999,65771250,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JUAN XXIII,I.E JUAN XXIII,12,8,1,1,9,99,9,0,2,0,0,6,602,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,999,999,999,65771765,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INSTITUTO LESTONNAC,I.E INSTITUTO LESTONNAC,21,7,2,1,9,99,9,0,2,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65772097,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INEM FELIPE PEREZ,I.E INEM FELIPE PEREZ,13,3,2,1,9,99,9,0,6,0,0,6,605,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65772112,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDAD BOQUIA,I.E CIUDAD BOQUIA,10,5,1,2,9,99,9,0,2,0,0,6,B,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,8,10,10,1.66001E+11,65772742,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CARLOTA SANCHEZ,I.E CARLOTA SANCHEZ,26,4,1,1,1,99,9,0,2,0,0,6,603,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65773679,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E NORMAL SUPERIOR - EL JARDIN,I.E NORMAL SUPERIOR - EL JARDIN,13,3,2,1,9,99,9,47,6,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65773828,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,2,9,99,9,0,3,0,0,6,602,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,6,6,7,23,999,999,65773918,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,2,9,99,9,0,3,0,0,6,601,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65773953,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LUIS CARLOS GONZALEZ,I.E LUIS CARLOS GONZALEZ,20,8,2,2,9,99,9,0,2,0,0,6,6C,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,6,6,6,7,8,1.66001E+11,65774371,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS EDUARDO  VASCO,I.E CARLOS EDUARDO  VASCO,19,2,2,2,9,99,9,0,2,0,0,6,601,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,999,999,999,999,999,999,65774787,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E AUGUSTO ZULUAGA,I.E AUGUSTO ZULUAGA,26,4,1,1,9,99,9,0,2,0,0,6,A,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,7,8,9,10,11,2.66001E+11,65774997,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E JOSE ANTONIO GALAN,I.E JOSE ANTONIO GALAN,29,1,3,1,9,99,9,0,6,0,0,6,604,6,1,N,S,1,1,1,1,0,0
3.66001E+11,6,6,7,7,7,9,1.66001E+11,65775239,2019,3.66001E+11,3.66001E+11,3.66001E+13,I.E COMPARTIR LAS BRISAS,I.E COMPARTIR LAS BRISAS,31,7,1,2,9,99,9,0,2,0,0,6,602,6,1,N,N,1,1,0,0,0,0
3.66001E+11,6,7,8,9,10,11,3.66001E+11,65775789,2019,3.66001E+11,3.66001E+11,3.66001E+13,I.E COMPARTIR LAS BRISAS,I.E COMPARTIR LAS BRISAS,31,7,1,1,9,99,9,0,2,0,0,6,604,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,6,7,8,9,999,999,65776617,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS BUENA  ESPERANZA,I.E JESUS BUENA  ESPERANZA,26,4,1,1,9,99,9,0,2,0,0,6,A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,7,7,8,8,2.66001E+11,65778030,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INEM FELIPE PEREZ,I.E INEM FELIPE PEREZ,13,3,1,2,9,99,9,0,6,0,0,6,604,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,6,6,6,999,999,999,65782093,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E VILLA SANTANA,I.E VILLA SANTANA,31,7,2,1,1,99,9,0,3,0,0,6,601,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,999,999,999,65782095,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS MARIA ORMAZA,I.E JESUS MARIA ORMAZA,12,8,1,2,9,99,9,0,6,0,0,6,A,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,7,8,9,10,11,2.66001E+11,65782096,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS EDUARDO  VASCO,I.E CARLOS EDUARDO  VASCO,19,2,2,1,9,99,9,0,2,0,0,6,601,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,9,999,999,65782338,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E ALFONSO JARAMILLO GUTIERREZ,I.E ALFONSO JARAMILLO GUTIERREZ,20,8,1,2,9,99,9,0,3,0,0,6,601,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,7,8,9,10,11,2.66001E+11,65782340,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E SAN JOAQUIN,I.E SAN JOAQUIN,27,2,2,2,9,99,9,0,3,0,0,6,601,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,999,999,999,65782429,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,2,9,99,9,0,3,0,0,6,602,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65782462,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,1,9,99,9,0,3,0,0,6,603,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,999,999,999,65782469,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,1,2,9,99,9,0,3,0,0,6,605,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65782475,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,1,1,9,99,9,0,3,0,0,6,601,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,999,7,8,9,10,1.66001E+11,65782780,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E SUR ORIENTAL,I.E SUR ORIENTAL,4,3,2,1,9,99,9,0,6,0,0,6,A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65782800,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,1,9,99,9,0,3,0,0,6,601,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,8,9,10,1.66001E+11,65783028,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,1,1,9,99,9,0,2,0,0,6,603,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65783033,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,1,9,99,9,0,3,0,0,6,603,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,999,999,999,999,999,999,65783047,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MARIA DOLOROSA,I.E MARIA DOLOROSA,6,4,2,2,9,99,9,0,2,0,0,6,B,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65783064,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HUGO ?NGEL JARAMILLO,I.E HUGO ?NGEL JARAMILLO,10,5,2,1,9,99,9,0,1,0,0,6,603,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65783074,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,3,2,9,99,9,0,3,0,0,6,605,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65783076,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,2,9,99,9,0,3,0,0,6,605,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65783079,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E NORMAL SUPERIOR - EL JARDIN,I.E NORMAL SUPERIOR - EL JARDIN,13,3,2,1,9,99,9,0,6,0,0,6,602,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,7,8,9,999,10,1.66001E+11,65783087,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,1,1,9,99,9,0,3,0,0,6,605,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65783746,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,1,1,9,99,9,0,3,0,0,6,602,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,6,7,8,8,9,2.66001E+11,65783769,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS EDUARDO  VASCO,I.E CARLOS EDUARDO  VASCO,19,2,0,1,9,99,9,0,2,0,0,6,601,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,24,9,1.66001E+11,65783770,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,2,9,99,9,0,3,0,0,6,605,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,999,999,999,999,65784166,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LA INMACULADA,I.E LA INMACULADA,6,4,1,1,9,99,9,0,2,0,0,6,6C,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65784194,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,2,9,99,9,0,3,0,0,6,605,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65784270,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MARIA DOLOROSA,I.E MARIA DOLOROSA,6,4,2,1,9,99,9,0,2,0,0,6,A,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,7,8,9,9,9,2.66001E+11,65784274,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E CARLOS EDUARDO  VASCO,I.E CARLOS EDUARDO  VASCO,19,2,3,2,9,18,9,27,2,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65784909,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INEM FELIPE PEREZ,I.E INEM FELIPE PEREZ,13,3,2,2,9,18,9,0,6,0,0,6,602,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,7,8,9,10,10,1.66001E+11,65785012,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E JOSE ANTONIO GALAN,I.E JOSE ANTONIO GALAN,29,1,1,1,9,99,9,0,6,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65785046,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,2,9,99,9,0,3,0,0,6,601,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65785057,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INEM FELIPE PEREZ,I.E INEM FELIPE PEREZ,13,3,2,1,9,99,9,0,6,0,0,6,604,6,1,N,S,1,1,1,1,0,0
2.66001E+11,6,7,7,7,8,999,999,65785066,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GONZALO MEJIA ECHEVERRY,I.E GONZALO MEJIA ECHEVERRY,2,1,2,2,9,99,9,0,6,0,0,6,A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65785077,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,2,9,19,9,0,3,0,0,6,603,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,65785083,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E TECNICO SUPERIOR,I.E TECNICO SUPERIOR,30,3,3,1,9,99,9,0,2,0,0,6,604,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,2.66001E+11,65785090,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E RODRIGO ARENAS BETANCUR,I.E RODRIGO ARENAS BETANCUR,14,8,2,1,9,99,9,0,3,0,0,6,601,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65785140,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HANS DREWS ARANGO,I.E HANS DREWS ARANGO,27,2,1,2,9,99,9,0,6,0,0,6,603,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,7,8,9,10,11,2.66001E+11,65785145,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GONZALO MEJIA ECHEVERRY,I.E GONZALO MEJIA ECHEVERRY,2,1,1,1,9,99,9,0,6,0,0,6,D,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,10,1.66001E+11,65786984,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MARIA DOLOROSA,I.E MARIA DOLOROSA,6,4,2,2,9,99,9,0,2,0,0,6,D,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65787846,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E HUGO ?NGEL JARAMILLO,I.E HUGO ?NGEL JARAMILLO,10,5,1,2,9,99,9,0,1,0,0,6,602,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,7,7,8,9,2.66001E+11,65788476,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,1,9,99,9,0,2,0,0,6,601,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65789472,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E SAN VICENTE HOGAR,I.E SAN VICENTE HOGAR,6,4,1,1,9,99,9,0,2,0,0,6,BM,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,7,7,8,8,2.66001E+11,65790346,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,1,9,99,9,0,2,0,0,6,601,6,1,N,S,1,2,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65790537,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E AUGUSTO ZULUAGA,I.E AUGUSTO ZULUAGA,26,4,3,2,9,99,9,0,2,0,0,6,B,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,7,8,9,9,10,1.66001E+11,65791406,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JAIME SALAZAR ROBLEDO ,I.E JAIME SALAZAR ROBLEDO ,31,7,3,1,9,99,9,0,1,0,0,6,603,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,7,8,9,999,999,999,65791620,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E GABRIEL TRUJILLO,I.E GABRIEL TRUJILLO,5,6,1,2,9,99,9,0,2,0,0,6,601,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,999,999,999,999,999,999,65793086,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MANOS UNIDAS,I.E MANOS UNIDAS,31,7,1,2,9,99,9,0,6,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65793835,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E EL DORADO,I.E EL DORADO,11,8,2,2,9,99,9,0,2,0,0,6,6B,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,7,8,9,10,11,2.66001E+11,65794539,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,2,9,99,9,0,2,0,0,6,601,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65796022,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LA INMACULADA,I.E LA INMACULADA,6,4,2,1,9,99,9,0,2,0,0,6,6A,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65796027,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E JESUS BUENA  ESPERANZA,I.E JESUS BUENA  ESPERANZA,26,4,2,2,9,99,9,0,2,0,0,6,A,6,1,N,N,1,1,1,1,0,0
2.66001E+11,6,7,7,8,9,10,2.66001E+11,65796079,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMUNITARIO CERRITOS,I.E COMUNITARIO CERRITOS,7,6,1,1,9,8,9,0,2,0,0,6,601,6,1,N,N,1,2,1,1,0,0
2.66001E+11,6,7,8,9,10,11,2.66001E+11,65798630,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E COMBIA,I.E COMBIA,9,5,3,1,9,99,9,0,2,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,999,999,8,9,10,1.66001E+11,65800475,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LUIS CARLOS GONZALEZ,I.E LUIS CARLOS GONZALEZ,20,8,4,1,9,99,9,0,2,0,0,6,6A,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,7,7,7,8,1.66001E+11,65800908,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CIUDAD BOQUIA,I.E CIUDAD BOQUIA,10,5,2,2,9,99,9,0,2,0,0,6,D,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65801057,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E LUIS CARLOS GONZALEZ,I.E LUIS CARLOS GONZALEZ,20,8,2,1,9,99,9,0,2,0,0,6,6C,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65801909,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E PABLO EMILIO CARDONA,I.E PABLO EMILIO CARDONA,26,4,1,1,9,99,9,0,3,0,0,6,B,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65802044,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E INEM FELIPE PEREZ,I.E INEM FELIPE PEREZ,13,3,2,1,9,99,9,0,6,0,0,6,605,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65803050,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E PABLO EMILIO CARDONA,I.E PABLO EMILIO CARDONA,26,4,2,1,9,99,9,0,3,0,0,6,B,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,6,7,8,9,10,1.66001E+11,65803655,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E CARLOTA SANCHEZ,I.E CARLOTA SANCHEZ,26,4,1,1,4,99,9,0,2,0,0,6,601,6,1,N,S,1,1,0,0,0,0
1.66001E+11,6,6,7,8,9,10,1.66001E+11,65804351,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E AUGUSTO ZULUAGA,I.E AUGUSTO ZULUAGA,26,4,2,2,9,99,9,0,2,0,0,6,A,6,1,N,N,1,1,0,0,0,0
2.66001E+11,6,6,7,8,999,24,2.66001E+11,65804418,2019,2.66001E+11,2.66001E+11,2.66001E+13,I.E EL PITAL,I.E EL PITAL,8,5,1,1,9,99,9,0,6,0,0,6,602,6,1,N,N,1,1,1,1,0,0
1.66001E+11,6,7,999,999,999,999,999,65805318,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E REMIGIO ANTONIO CA?ARTE,I.E REMIGIO ANTONIO CA?ARTE,24,3,1,1,1,99,9,0,2,0,0,6,604,6,1,N,S,1,2,1,1,0,0
1.66001E+11,6,7,8,9,9,10,2.66001E+11,65805852,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E AQUILINO BEDOYA,I.E AQUILINO BEDOYA,15,3,2,2,9,99,9,0,6,0,0,6,602,6,1,N,N,1,2,1,1,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65806118,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E PABLO EMILIO CARDONA,I.E PABLO EMILIO CARDONA,26,4,2,2,9,99,9,0,3,0,0,6,C,6,1,N,N,1,1,0,0,0,0
1.66001E+11,6,7,8,9,10,11,1.66001E+11,65806143,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E MARIA DOLOROSA,I.E MARIA DOLOROSA,6,4,3,2,9,99,9,0,2,0,0,6,B,6,1,N,S,1,1,1,1,0,0
1.66001E+11,6,7,8,9,9,9,1.66001E+11,65806231,2019,1.66001E+11,1.66001E+11,1.66001E+13,I.E PABLO EMILIO CARDONA,I.E PABLO EMILIO CARDONA,26,4,2,2,9,99,9,0,3,0,0,6,A,6,1,N,N,1,1,1,1,0,0
